,original_id,caffe_id,name,price,serving,plate_area,sourcing,started_producing,type,with_brown_sugar,with_nuts,whole_weat_flour,with_eggs,with_icing,lactose_free,with_cocoa,with_berries,look_date
3177,1756323,10,currant summer,1.35,79,1026.75,local or ecological,2019,eclair,1,0,0,0,0,0,0,0,2023-12-13
3178,1756305,35,radiant dream,12.0,110,666.0,ecological,1935,cake,0,0,0,1,0,0,0,0,2023-12-13
3179,1755963,2,coconut desert,2.29,104,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3180,1755855,87,crisp chuckle,2.69,90,667.11,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-12-13
3181,1755021,59,crunchy paradise,3.25,107,1110.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-13
3182,1723311,61,nutty abbundance,1.89,107,666.0,local or ecological,2020,cake,0,1,0,1,0,1,0,0,2023-12-13
3183,1721091,26,hazelnut winter,1.36,80,666.0,local or ecological,2020,candy,0,0,0,0,0,0,0,0,2023-12-13
3184,1755219,42,nectarous fantasy,1.33,78,666.0,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-12-13
3185,1754913,7,black mulberry sensation,1.89,114,759.24,ecological,1999,cake,0,0,0,1,0,0,0,0,2023-12-13
3186,1754805,62,shining flower,1.99,80,632.7,local or ecological,2020,eclair,0,0,0,1,0,0,0,0,2023-12-13
3187,1748037,17,berry smile,2.25,111,666.0,local or ecological,2020,cake,0,1,0,0,0,0,0,0,2023-12-13
3188,1753851,93,traditional blossom,1.63,95,499.5,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3189,1754007,23,black mulberry spring,1.88,105,1287.6,local or ecological,2020,candy,0,0,0,0,0,0,0,1,2023-12-13
3190,1746849,65,warm spell,1.89,98,369.63,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3191,1647624,62,traditional sensation,1.29,80,499.5,local or ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-12-13
3192,1116906,55,comforting chuckle,4.9,70,2020.1999999999998,n/a,1936,croissant,1,1,1,1,1,0,0,0,2023-12-13
3193,1614240,58,beautiful secret,1.75,109,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3194,1753407,85,elegant marvel,2.35,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3195,1718547,100,chocolate smile,2.35,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3196,1753179,62,velvety charm,3.35,102,666.0,ecological,2011,cake,0,0,0,1,0,0,0,0,2023-12-13
3197,1752987,13,black mulberry winter,1.39,79,610.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3198,1584156,83,delicate juniper berry,2.39,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3199,1752525,107,plum flower,1.69,80,621.5999999999999,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3200,1752489,65,warm warmth,3.0,82,693.75,ecological,2018,cake,0,0,0,1,0,0,0,0,2023-12-13
3201,1679208,45,angelic almond,1.1,73,428.46,ecological,2007,doughnut,1,0,0,0,0,0,0,0,2023-12-13
3202,1751001,63,alluring bonus,2.95,100,943.5,ecological,2021,cake,1,0,0,0,0,0,0,0,2023-12-13
3203,1751253,11,coconut kiss,3.09,104,277.5,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3204,1749585,79,heavenly juniper berry,1.75,80,488.40000000000003,ecological,2019,tartlet,0,1,0,0,0,0,0,0,2023-12-13
3205,1629774,109,cashew spring,0.8,88,712.62,ecological,1991,cake,0,0,1,0,0,0,0,0,2023-12-13
3206,1749999,37,inspiring flower,2.35,54,200.91,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3207,1749843,47,caramelized black mulberry,2.0,112,650.46,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3208,1749831,21,berry autumn,2.2,110,806.9699999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3209,1748991,36,warm fig,1.3,106,477.29999999999995,local or ecological,2018,cake,0,1,1,0,0,0,0,0,2023-12-13
3210,1704690,54,exclusive strawberry,1.29,105,721.5,ecological,1972,cake,0,0,1,0,0,0,1,0,2023-12-13
3211,1748025,5,lemon abbundance,2.25,62,300.81,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3212,1709439,6,banana spark,3.5,60,588.3,ecological,1954,cake,0,0,0,1,0,0,0,0,2023-12-13
3213,1747773,37,enchanted adventure,0.73,70,1332.0,ecological,1937,cookie,0,0,1,0,0,0,0,0,2023-12-13
3214,1747263,83,warm grin,2.65,62,300.81,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3215,1746735,14,blackberry perfection,2.48,88,222.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-13
3216,1720023,92,celestial currant,3.75,108,610.5,ecological,2017,cake,0,0,0,1,0,0,0,0,2023-12-13
3217,1745619,90,precious symphony,1.59,93,999.0,ecological,1959,croissant,0,0,1,0,0,0,0,0,2023-12-13
3218,1426497,108,white choice,0.83,67,1398.6,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-12-13
3219,1745301,86,light flavor,1.2,67,555.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-12-13
3220,1744287,42,heavenly miracle,1.79,74,666.0,n/a,1951,cake,0,0,0,1,0,0,0,0,2023-12-13
3221,1648422,13,juniper berry kiss,3.98,81,1528.47,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-12-13
3222,1743171,82,blue warmth,1.85,98,222.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3223,1742997,16,plum bonus,3.26,102,222.0,ecological,2013,cake,0,0,0,0,1,0,0,0,2023-12-13
3224,1742955,10,pear desert,1.65,95,555.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3225,1742601,47,orange wisdom,2.57,103,277.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-13
3226,1742595,28,kiwi bonus,2.42,87,166.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-13
3227,1742577,54,classic gift,0.91,53,666.0,n/a,1991,cake,0,0,1,0,0,0,0,0,2023-12-13
3228,1742409,101,yummy boost,2.05,80,485.07,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3229,1679892,63,magical plum,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3230,1741995,13,juniper berry choice,2.19,78,1010.0999999999999,ecological,2018,cake,1,0,0,0,0,0,0,0,2023-12-13
3231,1741359,89,chocolaty comfort,1.29,110,444.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3232,1740987,25,almond reward,3.12,115,859.14,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3233,1689168,38,special harmony,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3234,1740255,55,precious garden,3.13,111,522.81,ecological,2015,cake,0,0,0,0,1,0,0,0,2023-12-13
3235,1740075,47,pure spring,3.29,116,666.0,ecological,2014,eclair,0,0,0,0,1,0,0,0,2023-12-13
3236,1730007,67,luscious star,0.55,95,666.0,ecological,1957,croissant,0,0,1,0,0,0,0,0,2023-12-13
3237,1739799,21,banana synergy,1.75,110,444.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3238,1739331,103,glamorous bliss,0.91,64,444.0,ecological,2008,cookie,0,0,1,0,0,0,0,0,2023-12-13
3239,1737585,26,sesame flavor,0.69,115,666.0,n/a,2019,cake,0,1,0,0,0,0,0,0,2023-12-13
3240,1737471,83,velvety juniper berry,1.44,80,705.96,n/a,2019,doughnut,1,0,0,0,0,0,0,0,2023-12-13
3241,1703304,19,currant surprise,2.85,93,444.0,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-12-13
3242,1736127,110,caramelized magic,1.98,110,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3243,1701318,99,black mulberry secret,0.78,67,821.4000000000001,ecological,2002,cookie,0,1,1,0,0,0,0,0,2023-12-13
3244,1637484,88,yummy strawberry,1.69,94,777.0,ecological,1971,eclair,0,1,1,0,0,0,0,0,2023-12-13
3245,1638972,52,fruity ambrosia,2.5,106,1332.0,ecological,2002,cake,0,1,1,0,0,0,0,0,2023-12-13
3246,1731423,44,fluffy reward,2.99,109,452.88,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-12-13
3247,1729989,86,crispy paradise,3.7,95,748.14,n/a,1971,cake,0,0,0,0,0,0,1,0,2023-12-13
3248,1695564,94,cherry star,4.15,113,1337.5500000000002,ecological,1937,doughnut,0,0,0,1,0,0,0,0,2023-12-13
3249,1729215,106,pear blossom,2.85,80,888.0,ecological,1977,cake,0,1,0,0,0,0,0,0,2023-12-13
3250,1709625,57,enticing desert,1.6,70,666.0,ecological,2008,cake,0,0,0,0,0,0,0,0,2023-12-13
3251,1727517,100,exquisite taste,2.53,91,1041.18,ecological,1978,cake,0,0,1,0,0,0,0,0,2023-12-13
3252,1721805,64,refreshing generosity,1.87,101,667.11,n/a,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3253,1583820,90,tempting pleasure,2.38,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3254,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3255,1574148,84,savoury miracle,2.9,110,555.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-13
3256,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3257,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-13
3258,1708110,41,yummy plum,2.03,110,888.0,ecological,1990,cake,0,0,1,0,0,0,0,0,2023-12-13
3259,1707180,36,fluffy blossom,1.65,79,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3260,1706946,29,currant abbundance,0.77,93,643.8,ecological,1985,cake,0,0,1,0,0,0,0,0,2023-12-13
3261,1655340,33,fancy pistachio,3.25,117,610.5,ecological,2013,cake,1,0,0,0,0,0,0,0,2023-12-13
3262,1701690,5,apricot surprise,2.02,110,999.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3263,1699542,68,beautiful star,3.1,100,821.4000000000001,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-12-13
3264,1696776,68,velvety flavor,2.87,76,356.53200000000004,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-13
3265,1694892,49,delicate harmony,2.35,107,499.5,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3266,1694886,93,juniper berry gift,1.81,107,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3267,1694844,90,berry garden,0.89,80,777.0,local or ecological,2012,doughnut,0,0,0,0,0,0,0,0,2023-12-13
3268,1694610,12,berry warmth,1.89,108,666.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3269,1650006,69,fantastic passion,1.88,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3270,1629642,70,celestial garden,5.0,120,1818.1799999999998,n/a,1955,cake,0,0,0,0,0,0,1,0,2023-12-13
3271,1567578,81,classic ribbon,1.84,117,666.0,ecological,1970,cake,0,0,1,0,0,0,0,0,2023-12-13
3272,1606536,15,mango choice,1.87,101,532.8,local or ecological,2020,doughnut,0,1,0,0,0,1,0,0,2023-12-13
3273,1602102,55,crunchy heaven,1.21,54,888.0,ecological,2009,doughnut,0,0,1,0,0,0,0,0,2023-12-13
3274,1553463,52,tempting flower,1.9,55,166.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-13
3275,1389417,20,black mulberry chuckle,1.98,116,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3276,1600374,83,cheeky bliss,2.18,103,566.0999999999999,ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-12-13
3277,1489275,25,sesame ribbon,1.9,104,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-13
3278,1163880,82,delicate fountain,0.29,120,1665.0,local or ecological,1957,cupcake,0,0,1,0,0,0,0,0,2023-12-13
3279,1760292,43,sweet raspberry,3.5,100,1332.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3280,1760286,46,blissful synergy,2.36,95,666.0,local or ecological,2021,cake,0,1,0,0,1,0,0,0,2023-12-16
3281,1760238,11,lemon harmony,0.55,74,690.42,ecological,1984,cake,0,0,1,0,0,0,0,0,2023-12-16
3282,1760016,49,inspiring adventure,2.69,88,222.0,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-16
3283,1721091,26,hazelnut winter,1.36,80,666.0,local or ecological,2020,candy,0,0,0,0,0,0,0,0,2023-12-16
3284,1709625,57,enticing desert,1.55,70,666.0,ecological,2008,cake,0,0,0,0,0,0,0,0,2023-12-16
3285,1759590,15,apricot ribbon,1.73,96,394.04999999999995,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3286,1759338,108,delightful sesame,1.3,59,288.6,ecological,1964,cake,0,0,0,1,0,0,0,0,2023-12-16
3287,1759134,43,garnished heaven,2.99,109,452.88,ecological,2016,cake,0,0,0,0,0,0,0,1,2023-12-16
3288,1758972,31,fig sensation,1.99,101,472.85999999999996,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3289,1758930,23,coconut bliss,1.99,101,472.85999999999996,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3290,1758792,47,yummy pleasure,1.99,101,488.40000000000003,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3291,1758492,9,pear summer,2.12,101,444.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3292,1743429,5,berry celebration,1.2,67,555.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-12-16
3293,1743447,3,raspberry kiss,1.49,83,999.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-12-16
3294,1743531,99,lemon rose,1.74,97,1110.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-12-16
3295,1727601,6,hazelnut treat,2.1,98,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,1,2023-12-16
3296,1758636,51,gentle inspiration,1.45,80,810.3,ecological,2020,cake,0,1,1,0,0,0,0,0,2023-12-16
3297,1739883,26,pistachio choice,2.4,96,1332.0,ecological,2014,cake,0,0,0,0,0,0,0,1,2023-12-16
3298,1758534,105,crispy generosity,1.95,120,888.0,local or ecological,2021,cake,0,0,0,0,0,0,0,0,2023-12-16
3299,1758522,37,heavenly warmth,1.95,120,888.0,local or ecological,2021,cake,0,0,0,0,0,0,0,0,2023-12-16
3300,1689462,46,sublime almond,2.08,116,765.9000000000001,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3301,1742859,4,chocolate synergy,1.79,115,788.0999999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3302,1757541,85,blissful adventure,2.35,77,589.41,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3303,1757499,107,exquisite journey,2.38,99,222.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3304,1713957,96,double comfort,4.69,114,3330.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3305,1590060,20,almond magic,1.29,50,444.0,ecological,2020,doughnut,1,0,0,0,0,0,0,0,2023-12-16
3306,1728123,56,irresistible blossom,1.45,110,510.59999999999997,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-12-16
3307,1466868,25,raspberry taste,2.18,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3308,1617540,99,beautiful spark,2.08,117,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3309,1756881,29,sesame sentiment,1.89,79,610.5,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3310,1756503,41,red garden,2.85,113,555.0,ecological,2021,cake,0,0,0,0,0,0,0,0,2023-12-16
3311,1659945,40,elegant marvel,2.34,118,666.0,local or ecological,2019,eclair,1,0,0,0,0,0,0,0,2023-12-16
3312,1747485,1,pear generosity,1.85,108,1110.0,local or ecological,2020,cake,0,1,0,0,1,0,0,0,2023-12-16
3313,1756323,10,currant summer,1.35,79,1026.75,local or ecological,2019,eclair,1,0,0,0,0,0,0,0,2023-12-16
3314,1756305,35,radiant dream,12.0,110,666.0,ecological,1935,cake,0,0,0,1,0,0,0,0,2023-12-16
3315,1755963,2,coconut desert,2.29,104,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3316,1755855,87,crisp chuckle,2.69,90,667.11,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-12-16
3317,1755021,59,crunchy paradise,3.25,107,1110.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-16
3318,1723311,61,nutty abbundance,1.89,107,666.0,local or ecological,2020,cake,0,1,0,1,0,1,0,0,2023-12-16
3319,1755219,42,nectarous fantasy,1.33,78,666.0,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-12-16
3320,1754913,7,black mulberry sensation,1.89,114,759.24,ecological,1999,cake,0,0,0,1,0,0,0,0,2023-12-16
3321,1754805,62,shining flower,1.99,80,632.7,local or ecological,2020,eclair,0,0,0,1,0,0,0,0,2023-12-16
3322,1748037,17,berry smile,2.25,111,666.0,local or ecological,2020,cake,0,1,0,0,0,0,0,0,2023-12-16
3323,1753851,93,traditional blossom,1.63,97,499.5,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3324,1754007,23,black mulberry spring,1.88,105,1287.6,local or ecological,2020,candy,0,0,0,0,0,0,0,1,2023-12-16
3325,1746849,65,warm spell,1.89,98,369.63,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3326,1647624,62,traditional sensation,1.29,80,499.5,local or ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-12-16
3327,1116906,55,comforting chuckle,4.9,70,2020.1999999999998,n/a,1936,croissant,1,1,1,1,1,0,0,0,2023-12-16
3328,1614240,58,beautiful secret,1.75,109,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3329,1753407,85,elegant marvel,2.35,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3330,1718547,100,chocolate smile,2.35,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3331,1753179,62,velvety charm,3.35,102,666.0,ecological,2011,cake,0,0,0,1,0,0,0,0,2023-12-16
3332,1752987,13,black mulberry winter,1.39,79,610.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3333,1584156,83,delicate juniper berry,2.39,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3334,1752525,107,plum flower,1.69,80,621.5999999999999,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3335,1752489,65,warm warmth,3.0,82,693.75,ecological,2018,cake,0,0,0,1,0,0,0,0,2023-12-16
3336,1679208,45,angelic almond,1.1,73,428.46,ecological,2007,doughnut,1,0,0,0,0,0,0,0,2023-12-16
3337,1751001,63,alluring bonus,2.95,100,943.5,ecological,2021,cake,1,0,0,0,0,0,0,0,2023-12-16
3338,1751253,11,coconut kiss,3.09,104,277.5,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3339,1749585,79,heavenly juniper berry,1.75,80,488.40000000000003,ecological,2019,tartlet,0,1,0,0,0,0,0,0,2023-12-16
3340,1629774,109,cashew spring,0.8,88,712.62,ecological,1991,cake,0,0,1,0,0,0,0,0,2023-12-16
3341,1749999,37,inspiring flower,2.35,54,200.91,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3342,1749843,47,caramelized black mulberry,2.0,112,650.46,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3343,1749831,21,berry autumn,2.2,110,806.9699999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3344,1748991,36,warm fig,1.3,106,477.29999999999995,local or ecological,2018,cake,0,1,1,0,0,0,0,0,2023-12-16
3345,1704690,54,exclusive strawberry,1.29,105,721.5,ecological,1972,cake,0,0,1,0,0,0,1,0,2023-12-16
3346,1748025,5,lemon abbundance,2.25,62,300.81,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3347,1709439,6,banana spark,3.5,60,588.3,ecological,1954,cake,0,0,0,1,0,0,0,0,2023-12-16
3348,1747773,37,enchanted adventure,0.73,70,1332.0,ecological,1937,cookie,0,0,1,0,0,0,0,0,2023-12-16
3349,1747263,83,warm grin,2.65,62,300.81,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3350,1746735,14,blackberry perfection,2.48,88,222.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-16
3351,1720023,92,celestial currant,3.75,108,610.5,ecological,2017,cake,0,0,0,1,0,0,0,0,2023-12-16
3352,1745619,90,precious symphony,1.59,93,999.0,ecological,1959,croissant,0,0,1,0,0,0,0,0,2023-12-16
3353,1426497,108,white choice,0.83,67,1398.6,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-12-16
3354,1745301,86,light flavor,1.2,67,555.0,local or ecological,2019,eclair,0,1,0,0,0,0,0,0,2023-12-16
3355,1744287,42,heavenly miracle,1.79,74,666.0,n/a,1951,cake,0,0,0,1,0,0,0,0,2023-12-16
3356,1648422,13,juniper berry kiss,3.98,81,1528.47,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-12-16
3357,1743171,82,blue warmth,1.85,98,222.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3358,1742997,16,plum bonus,3.26,102,222.0,ecological,2013,cake,0,0,0,0,1,0,0,0,2023-12-16
3359,1742955,10,pear desert,1.65,95,555.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3360,1742601,47,orange wisdom,2.57,103,277.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-16
3361,1742595,28,kiwi bonus,2.42,87,166.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-16
3362,1742577,54,classic gift,0.91,53,666.0,n/a,1991,cake,0,0,1,0,0,0,0,0,2023-12-16
3363,1742409,101,yummy boost,2.05,80,485.07,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3364,1679892,63,magical plum,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3365,1741995,13,juniper berry choice,2.19,78,1010.0999999999999,ecological,2018,cake,1,0,0,0,0,0,0,0,2023-12-16
3366,1741359,89,chocolaty comfort,1.29,110,444.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3367,1740987,25,almond reward,3.12,115,859.14,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3368,1689168,38,special harmony,3.54,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3369,1740255,55,precious garden,3.13,111,522.81,ecological,2015,cake,0,0,0,0,1,0,0,0,2023-12-16
3370,1740075,47,pure spring,3.29,116,666.0,ecological,2014,eclair,0,0,0,0,1,0,0,0,2023-12-16
3371,1730007,67,luscious star,0.55,95,666.0,ecological,1957,croissant,0,0,1,0,0,0,0,0,2023-12-16
3372,1739799,21,banana synergy,1.75,110,444.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3373,1739331,103,glamorous bliss,0.91,64,444.0,ecological,2008,cookie,0,0,1,0,0,0,0,0,2023-12-16
3374,1737585,26,sesame flavor,0.69,115,666.0,n/a,2019,cake,0,1,0,0,0,0,0,0,2023-12-16
3375,1737471,83,velvety juniper berry,1.44,80,705.96,n/a,2019,doughnut,1,0,0,0,0,0,0,0,2023-12-16
3376,1703304,19,currant surprise,2.85,93,444.0,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-12-16
3377,1736127,110,caramelized magic,1.98,110,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3378,1701318,99,black mulberry secret,0.78,67,821.4000000000001,ecological,2002,cookie,0,1,1,0,0,0,0,0,2023-12-16
3379,1637484,88,yummy strawberry,1.69,94,777.0,ecological,1971,eclair,0,1,1,0,0,0,0,0,2023-12-16
3380,1638972,52,fruity ambrosia,2.5,106,1332.0,ecological,2002,cake,0,1,1,0,0,0,0,0,2023-12-16
3381,1729989,86,crispy paradise,3.7,95,748.14,n/a,1971,cake,0,0,0,0,0,0,1,0,2023-12-16
3382,1695564,94,cherry star,4.15,113,1337.5500000000002,ecological,1937,doughnut,0,0,0,1,0,0,0,0,2023-12-16
3383,1729215,106,pear blossom,2.85,80,888.0,ecological,1977,cake,0,1,0,0,0,0,0,0,2023-12-16
3384,1727517,100,exquisite taste,2.53,91,1041.18,ecological,1978,cake,0,0,1,0,0,0,0,0,2023-12-16
3385,1723107,37,light synergy,1.15,63,666.0,ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-12-16
3386,1721805,64,refreshing generosity,1.87,101,667.11,n/a,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3387,1583820,90,tempting pleasure,2.38,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3388,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3389,1574148,84,savoury miracle,2.9,110,555.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-16
3390,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3391,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-12-16
3392,1708110,41,yummy plum,2.03,110,888.0,ecological,1990,cake,0,0,1,0,0,0,0,0,2023-12-16
3393,1707180,36,fluffy blossom,1.65,79,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3394,1706946,29,currant abbundance,0.77,93,643.8,ecological,1985,cake,0,0,1,0,0,0,0,0,2023-12-16
3395,1655340,33,fancy pistachio,3.25,117,610.5,ecological,2013,cake,1,0,0,0,0,0,0,0,2023-12-16
3396,1701690,5,apricot surprise,2.02,110,999.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3397,1699542,68,beautiful star,3.1,100,821.4000000000001,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-12-16
3398,1696776,68,velvety flavor,2.87,76,356.53200000000004,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-12-16
3399,1694892,49,delicate harmony,2.35,107,499.5,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3400,1694886,93,juniper berry gift,1.81,107,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-12-16
3401,1694844,90,berry garden,0.89,80,777.0,local or ecological,2012,doughnut,0,0,0,0,0,0,0,0,2023-12-16
3402,1694610,12,berry warmth,1.89,108,666.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3403,1650006,69,fantastic passion,1.88,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-12-16
3404,1629642,70,celestial garden,5.0,120,1818.1799999999998,n/a,1955,cake,0,0,0,0,0,0,1,0,2023-12-16
3405,1567578,81,classic ribbon,1.84,117,666.0,ecological,1970,cake,0,0,1,0,0,0,0,0,2023-12-16
3406,1606536,15,mango choice,1.87,101,532.8,local or ecological,2020,doughnut,0,1,0,0,0,1,0,0,2023-12-16
